amount,hour,location_change,device_change,txn_count_24h,fraud
13346.49,9,1,1,3,0
47554.45,13,0,0,7,0
10496.94,12,0,1,14,1
18419.39,22,1,1,13,1
18759.47,16,1,1,15,1
17647.88,11,1,0,12,0
18519.4,0,0,1,13,1
45325.79,3,0,0,7,1
49684.95,8,1,1,6,1
48.69,1,0,1,6,0
48506.91,16,0,1,15,1
14683.71,13,1,1,5,0
39933.64,18,0,0,12,0
24273.63,8,1,1,5,1
33759.69,1,1,0,8,1
21854.45,1,1,0,13,1
12021.52,2,0,0,14,0
23468.18,4,1,1,10,1
8043.88,2,0,0,15,0
48281.82,4,0,0,6,1
37334.68,11,1,1,5,1
16344.26,16,0,0,7,0
48716.1,17,0,1,13,1
42008.09,18,0,0,1,0
33566.25,1,1,0,11,1
16963.27,14,1,0,12,0
46102.74,1,1,0,13,1
10564.31,22,1,0,10,0
44734.13,14,1,1,2,1
5758.12,16,0,0,10,0
44152.18,5,1,0,7,1
34066.02,13,0,0,6,0
47724.34,2,0,0,2,1
43372.46,13,0,0,4,0
13843.04,15,0,1,4,0
7629.47,16,0,1,10,0
5823.06,11,0,0,9,0
43144.07,2,0,1,6,1
31558.0,20,0,0,14,0
873.31,7,0,0,11,0
27644.35,10,1,0,10,1
17231.47,8,1,1,5,0
3658.31,19,1,1,3,0
9675.08,0,0,1,4,0
39311.56,2,0,0,10,1
27705.38,14,1,1,14,1
13353.1,0,1,0,7,0
42810.65,4,1,1,14,1
45913.31,17,0,0,14,0
48144.07,11,0,0,14,0
28695.2,15,1,0,8,1
40329.39,9,1,0,4,1
7287.05,9,0,1,8,0
41615.86,10,0,0,1,0
24030.28,5,1,1,3,1
30762.6,6,0,0,13,0
35704.76,9,0,1,6,0
2219.89,11,1,1,3,0
8309.67,6,0,0,8,0
25423.97,2,0,0,9,1
30671.93,9,1,1,1,1
36744.02,0,0,1,8,1
21405.31,8,1,0,3,1
12375.6,7,1,1,11,1
31216.62,0,1,0,1,1
20632.02,5,0,0,4,0
36927.74,9,1,0,13,1
38926.36,3,1,0,2,1
43636.29,21,1,1,7,1
18800.74,15,0,1,12,1
38478.11,10,1,0,6,1
2178.57,3,0,1,1,0
5889.85,10,1,0,6,0
34128.84,7,0,0,8,0
19781.29,16,1,1,8,0
18059.09,21,0,1,5,0
6787.34,10,1,0,6,0
31234.26,9,0,1,13,1
12757.61,22,1,1,11,1
30.96,8,0,0,9,0
49379.83,6,0,0,10,0
16299.03,23,1,0,11,0
5878.45,12,1,1,9,0
18921.19,16,1,1,12,1
16737.47,4,0,0,2,1
43075.83,21,1,0,9,1
16459.05,9,1,0,13,0
25066.93,21,0,0,4,0
19632.92,23,1,1,12,1
43423.23,10,0,0,4,0
27042.32,20,1,1,5,1
40142.21,14,0,1,13,1
24843.69,7,0,0,3,0
36489.48,5,0,1,6,0
13081.6,19,0,1,3,0
41646.77,16,1,1,5,1
48877.72,1,0,1,14,1
36597.36,12,1,1,9,1
39717.41,17,1,1,7,1
24657.27,20,1,0,11,1
3326.61,23,1,0,3,0
26989.58,15,1,0,8,1
35547.64,9,0,1,7,0
31514.59,21,0,1,4,0
23056.31,11,1,0,12,1
11183.03,20,1,0,13,0
32475.88,14,1,0,12,1
25656.64,0,1,0,2,1
22571.71,14,0,0,5,0
36970.86,23,0,1,7,0
47916.97,12,0,1,11,1
34578.33,5,0,0,11,0
45822.0,6,1,0,12,1
43517.1,17,0,1,8,0
27567.12,6,0,0,11,0
41717.03,17,1,1,1,1
49287.69,14,1,1,12,1
27963.44,16,1,1,5,1
32088.21,21,1,0,14,1
13367.04,8,0,1,8,0
41934.8,4,0,0,13,1
41874.03,0,1,0,8,1
3728.15,1,0,1,11,1
11749.26,12,0,0,14,0
8432.57,18,0,0,4,0
36161.05,9,1,1,10,1
48469.02,23,0,0,4,0
8910.73,15,0,1,3,0
40758.81,11,0,0,9,0
8267.14,5,0,0,12,0
39632.46,3,1,1,13,1
40247.7,23,1,0,1,1
39100.73,16,1,0,8,1
22183.56,10,0,1,10,0
9044.41,5,0,1,5,0
23832.03,22,1,1,5,1
20371.19,15,1,1,8,1
29183.56,18,1,1,9,1
12852.55,6,1,0,4,0
36112.09,16,1,1,1,1
7959.92,0,0,0,3,0
27842.38,17,1,0,3,1
26752.05,4,1,0,13,1
38476.47,22,1,0,9,1
48835.64,4,0,0,5,1
8269.52,2,1,1,5,0
42718.28,9,0,1,15,1
14635.7,6,1,1,7,0
13927.28,23,1,1,11,1
40705.73,19,0,1,8,0
27274.9,13,1,0,3,1
15987.91,22,1,0,9,0
30438.66,21,1,1,5,1
27742.08,11,1,1,3,1
1455.52,0,0,0,9,0
45340.83,7,1,1,1,1
18453.06,19,0,0,2,0
27656.2,19,0,1,2,0
11389.77,18,0,1,3,0
13424.68,15,1,0,13,0
21842.68,11,1,1,2,1
47618.36,5,1,0,7,1
42554.4,22,1,1,3,1
4494.8,19,1,0,5,0
41895.47,18,0,1,5,0
27694.51,18,1,1,13,1
28071.25,9,1,0,3,1
8228.05,16,1,1,12,1
5821.38,10,0,1,2,0
41036.85,23,1,1,2,1
6512.27,9,1,1,3,0
20836.02,1,1,1,10,1
49923.97,3,1,0,11,1
14801.66,19,1,1,7,0
7426.98,16,1,1,10,0
2516.34,1,1,1,9,0
14087.94,22,0,1,8,0
44249.9,21,0,0,13,0
13593.31,0,0,0,10,0
27062.86,5,1,1,13,1
15276.39,3,1,1,15,1
40161.75,6,0,0,7,0
14049.9,0,0,0,6,0
5480.13,21,1,0,7,0
28766.55,21,1,0,15,1
20518.2,14,0,0,4,0
8478.46,15,1,1,14,1
26940.65,14,1,0,15,1
25410.37,23,0,1,9,0
27304.48,11,0,1,12,1
21259.99,6,1,0,6,1
18430.89,15,0,0,13,0
25889.56,21,0,1,2,0
5664.88,16,0,0,9,0
20003.05,2,0,0,15,1
3891.23,12,1,0,5,0
23095.45,17,0,0,7,0
11500.23,14,0,1,12,1
16499.13,8,0,0,3,0
7956.8,1,0,0,7,0
19777.43,5,0,1,2,0
989.91,2,0,1,12,1
7238.52,5,0,1,10,0
12575.27,15,0,1,7,0
22674.53,16,0,0,6,0
38463.77,18,1,0,5,1
13163.61,9,1,0,15,0
37223.34,14,1,1,4,1
39994.87,10,0,1,2,0
13261.07,6,1,1,12,1
37590.94,21,0,1,1,0
39273.98,4,0,1,7,1
31474.7,22,0,0,13,0
47209.04,12,1,1,7,1
37170.22,19,0,1,3,0
46536.16,18,0,0,10,0
38344.37,6,1,0,8,1
6699.07,17,1,0,8,0
29866.89,10,1,1,2,1
15686.29,10,0,1,11,1
31778.57,3,0,1,9,1
1045.15,4,0,0,3,0
6635.83,13,1,0,10,0
3208.02,15,1,1,6,0
40450.02,19,0,1,10,0
47151.72,6,0,1,2,0
30167.32,9,1,1,7,1
25575.08,8,0,1,5,0
11154.72,4,0,1,14,1
15588.6,17,0,0,3,0
28620.54,15,1,1,11,1
1845.43,5,0,1,2,0
22142.03,19,0,1,13,1
8399.98,4,1,0,7,0
39737.58,16,0,0,10,0
25522.87,4,0,1,12,1
40126.51,9,1,1,5,1
13486.29,19,1,0,1,0
30878.52,13,1,0,1,1
15014.71,12,0,0,12,0
35481.07,17,1,0,15,1
37421.22,18,1,1,3,1
3083.64,5,1,1,10,0
29750.41,22,0,0,9,0
6778.53,21,1,0,2,0
1068.86,4,0,0,9,0
1080.28,21,1,0,15,0
26540.56,14,0,1,12,1
30093.13,15,1,1,4,1
38551.44,21,0,0,2,0
45841.73,12,0,1,8,0
7878.69,5,1,0,3,0
9704.24,3,0,0,4,0
7538.05,1,1,1,1,0
38385.05,20,1,0,6,1
26542.35,21,1,1,8,1
1226.84,7,0,1,6,0
43482.36,10,1,0,11,1
30254.49,23,1,1,9,1
1287.58,21,0,1,9,0
20447.11,4,0,0,2,1
47441.15,19,1,0,5,1
2548.44,7,0,1,12,1
25465.09,10,0,1,14,1
25261.24,10,1,0,11,1
28774.68,19,1,0,8,1
29941.76,10,1,0,4,1
967.74,10,0,0,6,0
18147.93,15,0,0,8,0
49271.19,8,0,1,14,1
15602.18,8,0,0,5,0
46814.78,3,1,0,2,1
15342.71,14,0,0,2,0
20052.01,20,1,0,2,1
49409.3,11,1,1,3,1
12120.68,4,0,0,11,0
22779.76,21,0,1,1,0
12888.92,16,0,0,5,0
14634.7,17,0,1,5,0
11633.93,6,1,0,10,0
44345.14,20,0,1,12,1
18338.01,7,1,0,7,0
45754.61,6,1,0,8,1
35992.24,2,1,0,6,1
3722.27,10,0,1,3,0
29952.45,16,0,1,1,0
19955.64,20,0,0,1,0
27422.96,8,1,0,8,1
42642.5,2,0,1,2,1
27696.48,13,0,0,12,0
39841.81,18,0,0,10,0
28426.07,17,0,1,3,0
42148.19,15,0,1,7,0
22112.25,22,1,1,7,1
44493.5,21,0,0,9,0
7425.69,21,1,0,10,0
43994.05,3,1,1,1,1
11894.26,7,1,0,5,0
36430.25,16,0,1,12,1
22141.93,17,1,1,10,1
14715.02,15,0,1,3,0
14198.95,11,0,0,13,0
42350.68,6,1,0,8,1
6762.9,21,1,1,5,0
37775.84,21,1,0,6,1
21132.95,4,0,0,5,1
43032.76,20,1,1,9,1
12699.29,1,1,1,10,0
7019.14,5,0,0,11,0
21381.6,13,1,1,5,1
32683.89,1,1,1,13,1
15768.23,16,1,1,3,0
39543.45,20,1,1,9,1
31341.12,13,0,1,11,1
10291.05,16,0,0,2,0
34698.64,23,0,1,14,1
28563.27,18,1,1,6,1
36672.54,5,1,0,15,1
13933.21,1,1,1,11,1
29277.39,14,0,1,9,0
44705.23,15,0,0,9,0
40157.75,10,0,1,15,1
35693.49,8,1,1,1,1
49891.58,11,0,1,14,1
8449.05,6,0,0,3,0
47494.3,0,0,0,10,1
27817.49,21,1,1,8,1
44526.19,23,0,1,10,0
29946.84,18,1,0,8,1
3831.07,2,1,0,13,0
25648.31,23,1,0,14,1
48461.28,6,1,1,3,1
1987.59,0,1,1,8,0
5556.55,17,1,0,4,0
21552.37,15,0,0,5,0
45127.57,7,1,1,6,1
32838.93,8,1,0,7,1
7275.53,19,0,1,3,0
21009.01,9,0,1,12,1
